timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
62.20;282.95;3;23817726_0;25.09;0.00;9.01;DEFAULT_VEHTYPE;-1.645135;42.806537
62.20;127.98;30;163710823#2_0;3.45;0.00;9.71;DEFAULT_VEHTYPE;-1.655689;42.811342
62.20;106.85;31;189609907#1_0;28.36;0.00;9.57;DEFAULT_VEHTYPE;-1.645887;42.806608
62.20;49.44;32;23060008#7_0;18.08;0.00;10.53;DEFAULT_VEHTYPE;-1.659320;42.814407
62.20;49.98;33;26129161#3_0;12.18;0.00;19.47;DEFAULT_VEHTYPE;-1.656242;42.807238
62.20;36.88;34;:30811396_4_1;10.81;0.00;13.23;DEFAULT_VEHTYPE;-1.662089;42.805782
62.20;38.79;35;410828249#0_1;29.21;0.00;14.16;DEFAULT_VEHTYPE;-1.656628;42.810761
62.20;4.94;36;4806288#4_1;9.65;0.00;11.87;DEFAULT_VEHTYPE;-1.643991;42.808632
62.20;22.62;37;163710817#1_1;29.54;0.00;9.77;DEFAULT_VEHTYPE;-1.653119;42.809466
62.20;127.66;38;:303597682_1_0;2.38;0.00;14.26;DEFAULT_VEHTYPE;-1.647449;42.806994
62.20;265.71;39;-22756817#3_0;9.23;0.00;7.38;DEFAULT_VEHTYPE;-1.642163;42.806485
62.20;346.34;4;189599773#1_0;0.48;0.00;11.32;DEFAULT_VEHTYPE;-1.644012;42.806460
62.20;23.32;40;-27653457#1_0;23.58;0.00;8.57;DEFAULT_VEHTYPE;-1.648568;42.805350
62.20;159.04;41;360747038#1_0;58.82;0.00;2.63;DEFAULT_VEHTYPE;-1.643175;42.816237
62.20;305.67;42;26129171#1_0;51.23;0.00;8.99;DEFAULT_VEHTYPE;-1.655528;42.805907
62.20;151.50;43;23194229#1_1;17.94;0.00;8.62;DEFAULT_VEHTYPE;-1.659630;42.808710
62.20;216.77;44;189597347_0;4.08;0.00;11.49;DEFAULT_VEHTYPE;-1.648650;42.815729
62.20;230.67;45;717846328#6_0;2.13;0.00;12.50;DEFAULT_VEHTYPE;-1.656729;42.807054
62.20;265.79;46;:216401469_0_0;0.61;0.00;8.27;DEFAULT_VEHTYPE;-1.643047;42.806447
62.20;244.01;47;76095130#1_0;105.36;0.00;7.40;DEFAULT_VEHTYPE;-1.658704;42.812714
62.20;186.87;48;:3218054273_0_0;0.08;0.00;6.70;DEFAULT_VEHTYPE;-1.658060;42.816086
62.20;217.28;49;83338133#4_0;36.39;0.00;11.69;DEFAULT_VEHTYPE;-1.661730;42.806302
62.20;231.43;5;186765522#0_0;57.44;0.00;6.86;DEFAULT_VEHTYPE;-1.645468;42.808010
62.20;265.66;6;:6917080977_2_0;0.94;0.00;8.60;DEFAULT_VEHTYPE;-1.657482;42.810457
62.20;38.35;7;83338103#1_0;51.94;0.00;12.27;DEFAULT_VEHTYPE;-1.657759;42.809671
62.20;230.97;8;25408803#0_0;47.58;0.00;2.58;DEFAULT_VEHTYPE;-1.641427;42.810758
62.20;170.01;9;538582798#1_1;0.22;0.00;0.00;DEFAULT_VEHTYPE;-1.657771;42.814869
62.30;309.30;0;:1753892347_1_0;4.80;0.00;14.67;DEFAULT_VEHTYPE;-1.653298;42.810045
62.30;289.39;1;85476569#3_0;31.72;0.00;12.40;DEFAULT_VEHTYPE;-1.646948;42.812979
62.30;74.49;10;56496809#0_1;3.95;0.00;9.72;DEFAULT_VEHTYPE;-1.657548;42.814711
62.30;241.91;11;-86493207#2_0;8.62;0.00;8.57;DEFAULT_VEHTYPE;-1.638282;42.809634
62.30;285.73;12;75731747_0;27.30;0.00;16.07;DEFAULT_VEHTYPE;-1.648192;42.807508
62.30;139.96;13;:100447778_0_0;16.50;0.00;13.39;DEFAULT_VEHTYPE;-1.644785;42.808915
62.30;98.66;14;190097584_1;9.97;0.00;9.01;DEFAULT_VEHTYPE;-1.654561;42.815051
62.30;350.74;15;-23707814#2_1;19.91;0.00;16.39;DEFAULT_VEHTYPE;-1.657499;42.813697
62.30;112.02;16;:1147573884_0_1;0.12;0.00;12.17;DEFAULT_VEHTYPE;-1.659342;42.810951
62.30;128.01;17;163710823#3_0;18.29;0.00;13.05;DEFAULT_VEHTYPE;-1.654837;42.810838
62.30;152.89;18;1222220483_1;13.22;0.00;0.00;DEFAULT_VEHTYPE;-1.646137;42.813912
62.30;290.80;19;159381333#0_1;15.25;0.00;13.85;DEFAULT_VEHTYPE;-1.653708;42.809195
62.30;120.05;2;:1678282437_12_0;0.02;0.00;7.42;DEFAULT_VEHTYPE;-1.654461;42.808201
62.30;37.97;20;:4125906300_0_1;2.70;0.00;14.13;DEFAULT_VEHTYPE;-1.655935;42.811382
62.30;64.15;21;:286057196_1_0;4.67;0.00;9.42;DEFAULT_VEHTYPE;-1.657082;42.806671
62.30;229.12;22;27275195#5_0;12.68;0.00;2.59;DEFAULT_VEHTYPE;-1.642185;42.814260
62.30;50.59;23;26129161#6_0;3.19;0.00;20.79;DEFAULT_VEHTYPE;-1.655045;42.807950
62.30;333.81;24;26129185#2_0;76.02;0.00;6.82;DEFAULT_VEHTYPE;-1.659839;42.809250
62.30;314.12;25;:9139004082_0_0;3.52;0.00;0.00;DEFAULT_VEHTYPE;-1.659096;42.808248
62.30;8.42;26;186765526#0_1;9.91;0.00;24.24;DEFAULT_VEHTYPE;-1.643215;42.811973
62.30;221.58;27;189294327_0;4.49;0.00;7.84;DEFAULT_VEHTYPE;-1.654978;42.805518
62.30;74.90;28;:267939077_3_1;9.96;0.00;9.33;DEFAULT_VEHTYPE;-1.657264;42.810153
62.30;58.29;29;23175868#0_0;202.65;0.00;20.69;DEFAULT_VEHTYPE;-1.662728;42.816127
62.30;282.95;3;23817726_0;25.98;0.00;8.96;DEFAULT_VEHTYPE;-1.645146;42.806539
62.30;127.91;30;163710823#2_0;4.45;0.00;9.94;DEFAULT_VEHTYPE;-1.655679;42.811336
62.30;106.85;31;189609907#1_0;29.31;0.00;9.51;DEFAULT_VEHTYPE;-1.645875;42.806606
62.30;49.68;32;23060008#7_0;19.09;0.00;10.08;DEFAULT_VEHTYPE;-1.659310;42.814413
62.30;49.98;33;26129161#3_0;14.14;0.00;19.66;DEFAULT_VEHTYPE;-1.656223;42.807249
62.30;36.88;34;:30811396_4_1;12.15;0.00;13.41;DEFAULT_VEHTYPE;-1.662079;42.805791
62.30;38.79;35;410828249#0_1;30.63;0.00;14.14;DEFAULT_VEHTYPE;-1.656617;42.810771
62.30;4.94;36;4806288#4_1;10.86;0.00;12.08;DEFAULT_VEHTYPE;-1.643989;42.808643
62.30;22.62;37;163710817#1_1;30.51;0.00;9.76;DEFAULT_VEHTYPE;-1.653114;42.809474
62.30;119.39;38;:303597682_1_0;3.82;0.00;14.45;DEFAULT_VEHTYPE;-1.647432;42.806991
62.30;265.71;39;-22756817#3_0;9.97;0.00;7.40;DEFAULT_VEHTYPE;-1.642172;42.806485
62.30;344.35;4;189599773#1_0;1.63;0.00;11.44;DEFAULT_VEHTYPE;-1.644016;42.806470
62.30;23.32;40;-27653457#1_0;24.43;0.00;8.55;DEFAULT_VEHTYPE;-1.648564;42.805357
62.30;159.04;41;360747038#1_0;59.08;0.00;2.62;DEFAULT_VEHTYPE;-1.643174;42.816234
62.30;305.67;42;26129171#1_0;52.13;0.00;9.05;DEFAULT_VEHTYPE;-1.655536;42.805912
62.30;151.50;43;23194229#1_1;18.80;0.00;8.61;DEFAULT_VEHTYPE;-1.659625;42.808704
62.30;215.99;44;189597347_0;5.24;0.00;11.51;DEFAULT_VEHTYPE;-1.648659;42.815720
62.30;230.67;45;717846328#6_0;3.40;0.00;12.72;DEFAULT_VEHTYPE;-1.656741;42.807047
62.30;265.88;46;:216401469_0_0;1.43;0.00;8.24;DEFAULT_VEHTYPE;-1.643057;42.806447
62.30;244.01;47;76095130#1_0;106.11;0.00;7.43;DEFAULT_VEHTYPE;-1.658713;42.812711
62.30;191.31;48;:3218054273_0_0;0.75;0.00;6.64;DEFAULT_VEHTYPE;-1.658064;42.816080
62.30;217.28;49;83338133#4_0;37.56;0.00;11.78;DEFAULT_VEHTYPE;-1.661739;42.806294
62.30;231.43;5;186765522#0_0;58.12;0.00;6.84;DEFAULT_VEHTYPE;-1.645475;42.808007
62.30;265.41;6;:6917080977_2_0;1.80;0.00;8.59;DEFAULT_VEHTYPE;-1.657491;42.810457
62.30;38.35;7;83338103#1_0;53.16;0.00;12.22;DEFAULT_VEHTYPE;-1.657750;42.809680
62.30;230.97;8;25408803#0_0;47.84;0.00;2.57;DEFAULT_VEHTYPE;-1.641430;42.810756
62.30;170.01;9;538582798#1_1;0.22;0.00;0.00;DEFAULT_VEHTYPE;-1.657771;42.814869
62.40;308.14;0;:1753892347_1_0;6.29;0.00;14.92;DEFAULT_VEHTYPE;-1.653313;42.810053
62.40;289.39;1;85476569#3_0;32.99;0.00;12.63;DEFAULT_VEHTYPE;-1.646962;42.812983
62.40;76.11;10;:1026527191_0_1;0.03;0.00;9.98;DEFAULT_VEHTYPE;-1.657536;42.814713
62.40;244.87;11;-86493207#2_0;9.50;0.00;8.79;DEFAULT_VEHTYPE;-1.638292;42.809632
62.40;285.73;12;75731747_0;28.92;0.00;16.27;DEFAULT_VEHTYPE;-1.648211;42.807513
62.40;141.43;13;:100447778_0_0;17.79;0.00;12.94;DEFAULT_VEHTYPE;-1.644776;42.808905
62.40;98.66;14;190097584_1;10.89;0.00;9.15;DEFAULT_VEHTYPE;-1.654550;42.815049
62.40;350.74;15;-23707814#2_1;21.56;0.00;16.55;DEFAULT_VEHTYPE;-1.657502;42.813712
62.40;112.13;16;:1147573884_0_1;1.33;0.00;12.13;DEFAULT_VEHTYPE;-1.659328;42.810946
62.40;128.01;17;163710823#3_0;19.58;0.00;12.98;DEFAULT_VEHTYPE;-1.654825;42.810830
62.40;152.89;18;1222220483_1;13.22;0.00;0.00;DEFAULT_VEHTYPE;-1.646137;42.813912
62.40;290.80;19;159381333#0_1;16.64;0.00;13.99;DEFAULT_VEHTYPE;-1.653724;42.809200
62.40;123.82;2;:1678282437_12_0;0.79;0.00;7.64;DEFAULT_VEHTYPE;-1.654454;42.808197
62.40;37.86;20;:4125906300_0_1;4.11;0.00;14.04;DEFAULT_VEHTYPE;-1.655925;42.811392
62.40;59.97;21;:286057196_1_0;5.63;0.00;9.60;DEFAULT_VEHTYPE;-1.657073;42.806677
62.40;229.12;22;27275195#5_0;12.94;0.00;2.64;DEFAULT_VEHTYPE;-1.642187;42.814259
62.40;51.46;23;26129161#6_0;5.29;0.00;20.96;DEFAULT_VEHTYPE;-1.655025;42.807961
62.40;333.81;24;26129185#2_0;76.70;0.00;6.79;DEFAULT_VEHTYPE;-1.659842;42.809255
62.40;314.12;25;:9139004082_0_0;3.52;0.00;0.00;DEFAULT_VEHTYPE;-1.659096;42.808248
62.40;8.42;26;186765526#0_1;12.28;0.00;23.79;DEFAULT_VEHTYPE;-1.643211;42.811995
62.40;216.32;27;189294327_0;5.27;0.00;7.81;DEFAULT_VEHTYPE;-1.654981;42.805512
62.40;72.94;28;:267939077_3_1;10.90;0.00;9.33;DEFAULT_VEHTYPE;-1.657253;42.810155
62.40;58.29;29;23175868#0_0;204.72;0.00;20.67;DEFAULT_VEHTYPE;-1.662706;42.816137
62.40;282.95;3;23817726_0;26.88;0.00;9.02;DEFAULT_VEHTYPE;-1.645157;42.806541
62.40;127.87;30;163710823#2_0;5.46;0.00;10.13;DEFAULT_VEHTYPE;-1.655669;42.811330
62.40;106.85;31;189609907#1_0;30.27;0.00;9.55;DEFAULT_VEHTYPE;-1.645864;42.806603
62.40;50.57;32;23060008#7_0;20.05;0.00;9.63;DEFAULT_VEHTYPE;-1.659300;42.814418
62.40;49.98;33;26129161#3_0;16.13;0.00;19.85;DEFAULT_VEHTYPE;-1.656204;42.807261
62.40;36.88;34;83338140_1;0.16;0.00;13.66;DEFAULT_VEHTYPE;-1.662069;42.805801
62.40;38.79;35;410828249#0_1;32.04;0.00;14.16;DEFAULT_VEHTYPE;-1.656606;42.810781
62.40;5.04;36;:1005288020_0_1;0.12;0.00;12.31;DEFAULT_VEHTYPE;-1.643988;42.808652
62.40;22.62;37;163710817#1_1;31.49;0.00;9.77;DEFAULT_VEHTYPE;-1.653109;42.809482
62.40;112.39;38;:303597682_1_0;5.29;0.00;14.69;DEFAULT_VEHTYPE;-1.647415;42.806986
62.40;265.71;39;-22756817#3_0;10.71;0.00;7.41;DEFAULT_VEHTYPE;-1.642181;42.806484
62.40;344.03;4;189599773#1_0;2.77;0.00;11.40;DEFAULT_VEHTYPE;-1.644020;42.806481
62.40;23.27;40;:2003510786_1_0;0.28;0.00;8.58;DEFAULT_VEHTYPE;-1.648560;42.805364
62.40;159.04;41;360747038#1_0;59.35;0.00;2.65;DEFAULT_VEHTYPE;-1.643173;42.816232
62.40;305.67;42;26129171#1_0;53.04;0.00;9.03;DEFAULT_VEHTYPE;-1.655545;42.805917
62.40;151.50;43;23194229#1_1;19.66;0.00;8.62;DEFAULT_VEHTYPE;-1.659620;42.808697
62.40;213.01;44;189597347_0;6.39;0.00;11.54;DEFAULT_VEHTYPE;-1.648665;42.815710
62.40;230.68;45;717846328#6_0;4.69;0.00;12.90;DEFAULT_VEHTYPE;-1.656753;42.807040
62.40;265.96;46;:216401469_0_0;2.25;0.00;8.22;DEFAULT_VEHTYPE;-1.643067;42.806446
62.40;244.01;47;76095130#1_0;106.84;0.00;7.38;DEFAULT_VEHTYPE;-1.658721;42.812709
62.40;195.49;48;:3218054273_0_0;1.41;0.00;6.64;DEFAULT_VEHTYPE;-1.658067;42.816075
62.40;217.28;49;83338133#4_0;38.74;0.00;11.79;DEFAULT_VEHTYPE;-1.661748;42.806285
62.40;231.43;5;186765522#0_0;58.80;0.00;6.80;DEFAULT_VEHTYPE;-1.645481;42.808003
62.40;265.10;6;:6917080977_2_0;2.67;0.00;8.70;DEFAULT_VEHTYPE;-1.657500;42.810456
62.40;38.35;7;83338103#1_0;54.39;0.00;12.30;DEFAULT_VEHTYPE;-1.657740;42.809688
62.40;230.97;8;25408803#0_0;48.10;0.00;2.59;DEFAULT_VEHTYPE;-1.641432;42.810755
62.40;170.01;9;538582798#1_1;0.22;0.00;0.00;DEFAULT_VEHTYPE;-1.657771;42.814869
62.50;306.93;0;:1753892347_1_0;7.80;0.00;15.08;DEFAULT_VEHTYPE;-1.653328;42.810062
62.50;289.39;1;85476569#3_0;34.27;0.00;12.84;DEFAULT_VEHTYPE;-1.646977;42.812987
62.50;76.57;10;:1026527191_0_1;1.05;0.00;10.13;DEFAULT_VEHTYPE;-1.657524;42.814715
62.50;247.91;11;-86493207#2_0;10.40;0.00;9.04;DEFAULT_VEHTYPE;-1.638303;42.809630
62.50;285.73;12;75731747_0;30.57;0.00;16.44;DEFAULT_VEHTYPE;-1.648230;42.807517
62.50;142.85;13;:100447778_0_0;19.04;0.00;12.49;DEFAULT_VEHTYPE;-1.644768;42.808896
62.50;98.66;14;190097584_1;11.82;0.00;9.33;DEFAULT_VEHTYPE;-1.654538;42.815048
62.50;350.74;15;-23707814#2_1;23.24;0.00;16.75;DEFAULT_VEHTYPE;-1.657505;42.813727
62.50;112.24;16;:1147573884_0_1;2.55;0.00;12.15;DEFAULT_VEHTYPE;-1.659315;42.810942
62.50;128.01;17;163710823#3_0;20.88;0.00;13.00;DEFAULT_VEHTYPE;-1.654813;42.810823
62.50;152.89;18;1222220483_1;13.22;0.00;0.00;DEFAULT_VEHTYPE;-1.646137;42.813912
62.50;290.80;19;159381333#0_1;18.07;0.00;14.23;DEFAULT_VEHTYPE;-1.653740;42.809205
62.50;127.67;2;:1678282437_12_0;1.57;0.00;7.87;DEFAULT_VEHTYPE;-1.654447;42.808192
62.50;37.75;20;410828249#3_1;0.46;0.00;14.01;DEFAULT_VEHTYPE;-1.655914;42.811402
62.50;55.59;21;:286057196_1_0;6.61;0.00;9.85;DEFAULT_VEHTYPE;-1.657064;42.806683
62.50;229.12;22;27275195#5_0;13.21;0.00;2.71;DEFAULT_VEHTYPE;-1.642190;42.814257
62.50;51.46;23;26129161#6_0;7.41;0.00;21.18;DEFAULT_VEHTYPE;-1.655004;42.807973
62.50;333.81;24;26129185#2_0;77.38;0.00;6.83;DEFAULT_VEHTYPE;-1.659846;42.809261
62.50;314.12;25;:9139004082_0_0;3.52;0.00;0.00;DEFAULT_VEHTYPE;-1.659096;42.808248
62.50;8.42;26;186765526#0_1;14.62;0.00;23.35;DEFAULT_VEHTYPE;-1.643206;42.812015
62.50;210.93;27;189294327_0;6.05;0.00;7.82;DEFAULT_VEHTYPE;-1.654985;42.805505
62.50;72.05;28;:267939077_3_1;11.83;0.00;9.32;DEFAULT_VEHTYPE;-1.657242;42.810157
62.50;58.29;29;23175868#0_0;206.78;0.00;20.66;DEFAULT_VEHTYPE;-1.662685;42.816146
62.50;282.95;3;23817726_0;27.78;0.00;9.02;DEFAULT_VEHTYPE;-1.645167;42.806543
62.50;127.87;30;163710823#2_0;6.50;0.00;10.35;DEFAULT_VEHTYPE;-1.655660;42.811324
62.50;106.85;31;189609907#1_0;31.20;0.00;9.36;DEFAULT_VEHTYPE;-1.645853;42.806601
62.50;51.41;32;23060008#7_0;20.97;0.00;9.18;DEFAULT_VEHTYPE;-1.659291;42.814423
62.50;49.98;33;26129161#3_0;18.13;0.00;20.04;DEFAULT_VEHTYPE;-1.656185;42.807272
62.50;34.08;34;:1124798270_1_1;1.34;0.00;13.79;DEFAULT_VEHTYPE;-1.662061;42.805812
62.50;38.79;35;410828249#0_1;33.45;0.00;14.09;DEFAULT_VEHTYPE;-1.656595;42.810790
62.50;5.51;36;:4341374735_0_1;0.83;0.00;12.48;DEFAULT_VEHTYPE;-1.643986;42.808659
62.50;22.62;37;163710817#1_1;32.47;0.00;9.79;DEFAULT_VEHTYPE;-1.653104;42.809490
62.50;108.64;38;189609905_0;1.38;0.00;14.93;DEFAULT_VEHTYPE;-1.647398;42.806981
62.50;265.71;39;-22756817#3_0;11.44;0.00;7.37;DEFAULT_VEHTYPE;-1.642190;42.806484
62.50;343.85;4;189599773#1_0;3.91;0.00;11.40;DEFAULT_VEHTYPE;-1.644024;42.806492
62.50;23.12;40;:2003510786_1_0;1.13;0.00;8.46;DEFAULT_VEHTYPE;-1.648556;42.805371
62.50;159.04;41;360747038#1_0;59.62;0.00;2.66;DEFAULT_VEHTYPE;-1.643171;42.816230
62.50;305.67;42;26129171#1_0;53.94;0.00;9.04;DEFAULT_VEHTYPE;-1.655554;42.805922
62.50;151.50;43;23194229#1_1;20.53;0.00;8.63;DEFAULT_VEHTYPE;-1.659615;42.808690
62.50;209.67;44;189597347_0;7.54;0.00;11.49;DEFAULT_VEHTYPE;-1.648671;42.815700
62.50;230.68;45;717846328#6_0;6.00;0.00;13.13;DEFAULT_VEHTYPE;-1.656766;42.807032
62.50;266.04;46;:216401469_0_0;3.08;0.00;8.20;DEFAULT_VEHTYPE;-1.643077;42.806446
62.50;244.01;47;76095130#1_0;107.59;0.00;7.48;DEFAULT_VEHTYPE;-1.658729;42.812706
62.50;200.00;48;:3218054273_0_0;2.07;0.00;6.60;DEFAULT_VEHTYPE;-1.658072;42.816070
62.50;217.28;49;83338133#4_0;39.91;0.00;11.68;DEFAULT_VEHTYPE;-1.661757;42.806277
62.50;231.43;5;186765522#0_0;59.49;0.00;6.87;DEFAULT_VEHTYPE;-1.645488;42.807999
62.50;265.66;6;:6917080977_2_0;3.54;0.00;8.69;DEFAULT_VEHTYPE;-1.657509;42.810456
62.50;38.35;7;83338103#1_0;55.62;0.00;12.22;DEFAULT_VEHTYPE;-1.657731;42.809697
62.50;230.97;8;25408803#0_0;48.35;0.00;2.56;DEFAULT_VEHTYPE;-1.641435;42.810754
62.50;170.01;9;538582798#1_1;0.22;0.00;0.00;DEFAULT_VEHTYPE;-1.657771;42.814869
62.60;305.78;0;:1753892347_1_0;9.33;0.00;15.25;DEFAULT_VEHTYPE;-1.653343;42.810070
62.60;289.39;1;85476569#3_0;35.57;0.00;13.02;DEFAULT_VEHTYPE;-1.646992;42.812991
62.60;76.94;10;:1026527191_0_1;2.08;0.00;10.32;DEFAULT_VEHTYPE;-1.657512;42.814716
62.60;250.99;11;-86493207#2_0;11.32;0.00;9.18;DEFAULT_VEHTYPE;-1.638314;42.809627
62.60;285.73;12;75731747_0;32.23;0.00;16.64;DEFAULT_VEHTYPE;-1.648249;42.807521
62.60;144.21;13;:100447778_0_0;20.25;0.00;12.04;DEFAULT_VEHTYPE;-1.644759;42.808887
62.60;98.66;14;190097584_1;12.78;0.00;9.59;DEFAULT_VEHTYPE;-1.654526;42.815047
62.60;350.74;15;:4105278621_4_1;1.69;0.00;16.93;DEFAULT_VEHTYPE;-1.657508;42.813742
62.60;112.35;16;:1147573884_0_1;3.76;0.00;12.13;DEFAULT_VEHTYPE;-1.659301;42.810937
62.60;128.01;17;163710823#3_0;22.19;0.00;13.07;DEFAULT_VEHTYPE;-1.654800;42.810815
62.60;152.89;18;1222220483_1;13.22;0.00;0.00;DEFAULT_VEHTYPE;-1.646137;42.813912
62.60;290.80;19;159381333#0_1;19.51;0.00;14.40;DEFAULT_VEHTYPE;-1.653757;42.809209
62.60;129.32;2;:1678282437_12_0;2.38;0.00;8.04;DEFAULT_VEHTYPE;-1.654440;42.808187
62.60;37.73;20;:3350725340_1_1;0.12;0.00;14.06;DEFAULT_VEHTYPE;-1.655903;42.811412
62.60;52.10;21;189294312_0;0.63;0.00;10.01;DEFAULT_VEHTYPE;-1.657054;42.806688
62.60;229.12;22;27275195#5_0;13.47;0.00;2.58;DEFAULT_VEHTYPE;-1.642192;42.814256
62.60;51.46;23;26129161#6_0;9.55;0.00;21.42;DEFAULT_VEHTYPE;-1.654983;42.807985
62.60;333.81;24;26129185#2_0;78.06;0.00;6.84;DEFAULT_VEHTYPE;-1.659850;42.809266
62.60;314.12;25;:9139004082_0_0;3.52;0.00;0.00;DEFAULT_VEHTYPE;-1.659096;42.808248
62.60;8.42;26;186765526#0_1;16.91;0.00;22.90;DEFAULT_VEHTYPE;-1.643201;42.812036
62.60;205.85;27;:254788738_0_0;0.76;0.00;7.81;DEFAULT_VEHTYPE;-1.654988;42.805499
62.60;72.29;28;:267939077_3_1;12.76;0.00;9.35;DEFAULT_VEHTYPE;-1.657231;42.810160
62.60;58.29;29;23175868#0_0;208.85;0.00;20.64;DEFAULT_VEHTYPE;-1.662663;42.816156
62.60;282.95;3;23817726_0;28.68;0.00;8.95;DEFAULT_VEHTYPE;-1.645178;42.806545
62.60;127.87;30;163710823#2_1;7.55;0.00;10.58;DEFAULT_VEHTYPE;-1.655625;42.811341
62.60;106.85;31;189609907#1_0;32.09;0.00;8.91;DEFAULT_VEHTYPE;-1.645843;42.806598
62.60;52.21;32;23060008#7_0;21.84;0.00;8.73;DEFAULT_VEHTYPE;-1.659282;42.814427
62.60;49.98;33;26129161#3_0;20.16;0.00;20.25;DEFAULT_VEHTYPE;-1.656166;42.807284
62.60;28.51;34;:1124798270_1_1;2.71;0.00;13.71;DEFAULT_VEHTYPE;-1.662056;42.805824
62.60;38.79;35;410828249#0_1;34.87;0.00;14.15;DEFAULT_VEHTYPE;-1.656584;42.810800
62.60;6.03;36;:4341374735_0_1;2.09;0.00;12.64;DEFAULT_VEHTYPE;-1.643984;42.808670
62.60;22.62;37;163710817#1_1;33.45;0.00;9.83;DEFAULT_VEHTYPE;-1.653100;42.809498
62.60;110.66;38;189609905_0;2.90;0.00;15.16;DEFAULT_VEHTYPE;-1.647381;42.806975
62.60;265.71;39;-22756817#3_0;12.19;0.00;7.42;DEFAULT_VEHTYPE;-1.642199;42.806484
62.60;343.67;4;189599773#1_0;5.04;0.00;11.33;DEFAULT_VEHTYPE;-1.644028;42.806503
62.60;22.96;40;:2003510786_1_0;1.97;0.00;8.47;DEFAULT_VEHTYPE;-1.648552;42.805378
62.60;159.04;41;360747038#1_0;59.87;0.00;2.59;DEFAULT_VEHTYPE;-1.643170;42.816228
62.60;305.67;42;26129171#1_0;54.85;0.00;9.05;DEFAULT_VEHTYPE;-1.655563;42.805926
62.60;151.50;43;23194229#1_1;21.38;0.00;8.55;DEFAULT_VEHTYPE;-1.659610;42.808683
62.60;206.32;44;189597347_0;8.69;0.00;11.50;DEFAULT_VEHTYPE;-1.648676;42.815690
62.60;230.68;45;717846328#6_0;7.33;0.00;13.28;DEFAULT_VEHTYPE;-1.656778;42.807025
62.60;266.13;46;:216401469_0_0;3.90;0.00;8.29;DEFAULT_VEHTYPE;-1.643087;42.806446
62.60;244.01;47;76095130#1_0;108.34;0.00;7.47;DEFAULT_VEHTYPE;-1.658737;42.812703
62.60;204.50;48;:3218054273_0_0;2.73;0.00;6.63;DEFAULT_VEHTYPE;-1.658077;42.816066
62.60;217.28;49;83338133#4_0;41.09;0.00;11.81;DEFAULT_VEHTYPE;-1.661765;42.806269
62.60;231.43;5;186765522#0_0;60.17;0.00;6.81;DEFAULT_VEHTYPE;-1.645494;42.807995
62.60;267.52;6;:6917080977_2_0;4.40;0.00;8.62;DEFAULT_VEHTYPE;-1.657518;42.810457
62.60;38.35;7;83338103#1_0;56.85;0.00;12.30;DEFAULT_VEHTYPE;-1.657721;42.809706
62.60;230.97;8;25408803#0_0;48.61;0.00;2.54;DEFAULT_VEHTYPE;-1.641437;42.810752
62.60;170.01;9;538582798#1_1;0.22;0.00;0.00;DEFAULT_VEHTYPE;-1.657771;42.814869
62.70;305.27;0;:1753892347_1_0;10.87;0.00;15.42;DEFAULT_VEHTYPE;-1.653358;42.810078
62.70;289.39;1;85476569#3_0;36.86;0.00;12.91;DEFAULT_VEHTYPE;-1.647007;42.812995
62.70;77.33;10;:1026527191_0_1;3.13;0.00;10.51;DEFAULT_VEHTYPE;-1.657499;42.814718
62.70;253.50;11;-86493207#2_0;12.26;0.00;9.38;DEFAULT_VEHTYPE;-1.638325;42.809625
62.70;285.73;12;75731747_0;33.92;0.00;16.85;DEFAULT_VEHTYPE;-1.648269;42.807525
62.70;144.90;13;:100447778_0_0;21.41;0.00;11.59;DEFAULT_VEHTYPE;-1.644751;42.808878
62.70;98.66;14;190097584_1;13.76;0.00;9.78;DEFAULT_VEHTYPE;-1.654514;42.815045
62.70;350.75;15;:4105278621_4_1;3.41;0.00;17.17;DEFAULT_VEHTYPE;-1.657511;42.813757
62.70;112.46;16;:1147573884_0_1;4.98;0.00;12.15;DEFAULT_VEHTYPE;-1.659287;42.810933
62.70;128.01;17;163710823#3_0;23.50;0.00;13.07;DEFAULT_VEHTYPE;-1.654788;42.810808
62.70;152.89;18;1222220483_1;13.22;0.00;0.00;DEFAULT_VEHTYPE;-1.646137;42.813912
62.70;290.80;19;159381333#0_1;20.97;0.00;14.60;DEFAULT_VEHTYPE;-1.653773;42.809214
62.70;129.80;2;:1678282437_12_0;3.20;0.00;8.21;DEFAULT_VEHTYPE;-1.654432;42.808182
62.70;37.55;20;:3350725340_1_1;1.53;0.00;14.03;DEFAULT_VEHTYPE;-1.655893;42.811422
62.70;46.07;21;189294312_0;1.65;0.00;10.20;DEFAULT_VEHTYPE;-1.657048;42.806696
62.70;229.12;22;27275195#5_0;13.73;0.00;2.60;DEFAULT_VEHTYPE;-1.642195;42.814254
62.70;51.46;23;26129161#6_0;11.72;0.00;21.66;DEFAULT_VEHTYPE;-1.654963;42.807996
62.70;333.81;24;26129185#2_0;78.74;0.00;6.82;DEFAULT_VEHTYPE;-1.659853;42.809272
62.70;314.12;25;:9139004082_0_0;3.52;0.00;0.00;DEFAULT_VEHTYPE;-1.659096;42.808248
62.70;8.42;26;186765526#0_1;19.16;0.00;22.45;DEFAULT_VEHTYPE;-1.643197;42.812056
